state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
colorado,1992,1.34,0.36,0.81,2.52,317.6296296296297,71.44186046511626,168.17518248175185,537.6
colorado,1991,1.3900000000000001,0.35,0.8700000000000001,2.61,329.4814814814815,69.45736434108527,180.63260340632607,556.8
colorado,1990,1.35,0.29000000000000004,0.75,2.3899999999999997,320.00000000000006,57.55038759689923,155.71776155717762,509.8666666666666
colorado,1989,1.42,0.38,0.8500000000000001,2.64,336.59259259259255,75.41085271317829,176.48012976480132,563.2
colorado,1988,1.44,0.4,0.92,2.7600000000000002,341.3333333333333,79.37984496124031,191.01378751013792,588.8000000000001
colorado,1987,1.45,0.45,0.9400000000000001,2.84,343.7037037037037,89.30232558139535,195.16626115166264,605.8666666666667
colorado,1986,1.49,0.47000000000000003,0.9500000000000001,2.9,353.1851851851852,93.27131782945737,197.242497972425,618.6666666666666
colorado,1985,1.48,0.5,1.1800000000000002,3.17,350.81481481481484,99.22480620155038,244.9959448499595,676.2666666666667
colorado,1984,1.51,0.46,1.12,3.1,357.9259259259259,91.28682170542636,232.53852392538525,661.3333333333334
colorado,1983,1.57,0.46,1.12,3.15,372.1481481481482,91.28682170542636,232.53852392538525,672
colorado,1982,1.6300000000000001,0.46,1.1700000000000002,3.2600000000000002,386.37037037037044,91.28682170542636,242.91970802919715,695.4666666666667
colorado,1981,1.62,0.44,1.26,3.32,384.00000000000006,87.31782945736434,261.6058394160584,708.2666666666667
colorado,1980,1.56,0.46,1.31,3.3299999999999996,369.77777777777783,91.28682170542636,271.98702351987026,710.4
colorado,1979,1.6300000000000001,0.46,1.33,3.42,386.37037037037044,91.28682170542636,276.139497161395,729.6
colorado,1978,1.6,0.46,1.3900000000000001,3.46,379.2592592592593,91.28682170542636,288.5969180859692,738.1333333333333
colorado,1977,1.4,0.36,1.1900000000000002,2.9499999999999997,331.85185185185185,71.44186046511626,247.07218167072187,629.3333333333333
connecticut,2018,0.8,0.6,1.01,2.4,189.62962962962965,119.06976744186045,209.6999188969992,512
connecticut,2017,0.8200000000000001,0.6,0.99,2.4099999999999997,194.3703703703704,119.06976744186045,205.54744525547446,514.1333333333333
connecticut,2016,0.8500000000000001,0.62,0.98,2.44,201.48148148148152,123.03875968992247,203.4712084347121,520.5333333333333
connecticut,2015,0.8500000000000001,0.61,0.9500000000000001,2.4099999999999997,201.48148148148152,121.05426356589146,197.242497972425,514.1333333333333
connecticut,2014,0.8400000000000001,0.6,0.92,2.36,199.11111111111111,119.06976744186045,191.01378751013792,503.46666666666664
connecticut,2013,0.8500000000000001,0.61,0.91,2.3699999999999997,201.48148148148152,121.05426356589146,188.9375506893755,505.59999999999997
connecticut,2012,0.8600000000000001,0.61,0.91,2.38,203.85185185185188,121.05426356589146,188.9375506893755,507.73333333333335
connecticut,2011,0.8600000000000001,0.62,0.88,2.3499999999999996,203.85185185185188,123.03875968992247,182.70884022708842,501.33333333333326
connecticut,2010,0.88,0.6,0.8700000000000001,2.3499999999999996,208.5925925925926,119.06976744186045,180.63260340632607,501.33333333333326
connecticut,2009,0.88,0.59,0.8500000000000001,2.3099999999999996,208.5925925925926,117.08527131782944,176.48012976480132,492.79999999999995
connecticut,2008,0.93,0.58,0.8500000000000001,2.36,220.44444444444446,115.10077519379846,176.48012976480132,503.46666666666664
connecticut,2007,0.92,0.5700000000000001,0.8400000000000001,2.3299999999999996,218.0740740740741,113.11627906976746,174.40389294403894,497.0666666666666
connecticut,2006,0.93,0.56,0.81,2.3,220.44444444444446,111.13178294573645,168.17518248175185,490.66666666666663
connecticut,2005,0.9,0.54,0.7899999999999999,2.23,213.33333333333334,107.16279069767442,164.02270884022707,475.73333333333335
connecticut,2004,0.93,0.53,0.7899999999999999,2.25,220.44444444444446,105.17829457364341,164.02270884022707,480
connecticut,2003,0.93,0.52,0.7799999999999999,2.23,220.44444444444446,103.1937984496124,161.94647201946472,475.73333333333335
connecticut,2002,0.9500000000000001,0.5,0.75,2.21,225.18518518518522,99.22480620155038,155.71776155717762,471.4666666666667
connecticut,2001,0.9500000000000001,0.5,0.74,2.19,225.18518518518522,99.22480620155038,153.64152473641525,467.2
connecticut,2000,0.9400000000000001,0.49,0.74,2.18,222.8148148148148,97.24031007751937,153.64152473641525,465.0666666666667
connecticut,1999,0.9400000000000001,0.49,0.75,2.18,222.8148148148148,97.24031007751937,155.71776155717762,465.0666666666667
connecticut,1998,0.96,0.49,0.76,2.21,227.55555555555554,97.24031007751937,157.79399837794,471.4666666666667
connecticut,1997,0.9500000000000001,0.48000000000000004,0.74,2.17,225.18518518518522,95.25581395348838,153.64152473641525,462.93333333333334
connecticut,1996,0.91,0.46,0.72,2.09,215.70370370370372,91.28682170542636,149.48905109489053,445.8666666666667
connecticut,1995,0.96,0.46,0.7799999999999999,2.2,227.55555555555554,91.28682170542636,161.94647201946472,469.33333333333337
connecticut,1994,0.99,0.43000000000000005,0.7799999999999999,2.2,234.66666666666666,85.33333333333334,161.94647201946472,469.33333333333337
connecticut,1993,0.96,0.44,0.8,2.2,227.55555555555554,87.31782945736434,166.09894566098947,469.33333333333337
connecticut,1992,1.01,0.45,0.8300000000000001,2.3,239.40740740740742,89.30232558139535,172.3276561232766,490.66666666666663
connecticut,1991,1.03,0.43000000000000005,0.8400000000000001,2.29,244.14814814814815,85.33333333333334,174.40389294403894,488.53333333333336
connecticut,1990,1.09,0.45,0.92,2.46,258.3703703703704,89.30232558139535,191.01378751013792,524.8000000000001
connecticut,1989,1.07,0.46,0.96,2.5,253.62962962962965,91.28682170542636,199.31873479318736,533.3333333333334
connecticut,1988,1.12,0.5,1.05,2.67,265.4814814814815,99.22480620155038,218.00486618004868,569.6
connecticut,1987,1.1400000000000001,0.51,1.1,2.75,270.22222222222223,101.20930232558139,228.38605028386053,586.6666666666667
connecticut,1986,1.11,0.51,1.1400000000000001,2.7600000000000002,263.11111111111114,101.20930232558139,236.69099756691003,588.8000000000001
connecticut,1985,1.12,0.5,1.1900000000000002,2.8099999999999996,265.4814814814815,99.22480620155038,247.07218167072187,599.4666666666666
connecticut,1984,1.1,0.49,1.1900000000000002,2.7800000000000002,260.74074074074076,97.24031007751937,247.07218167072187,593.0666666666667
connecticut,1983,1.1,0.49,1.22,2.8,260.74074074074076,97.24031007751937,253.30089213300892,597.3333333333334
connecticut,1982,1.04,0.49,1.21,2.74,246.51851851851856,97.24031007751937,251.22465531224657,584.5333333333334
connecticut,1981,1.05,0.44,1.1800000000000002,2.67,248.88888888888891,87.31782945736434,244.9959448499595,569.6
connecticut,1980,1.06,0.43000000000000005,1.2,2.69,251.25925925925927,85.33333333333334,249.1484184914842,573.8666666666667
connecticut,1979,1.1400000000000001,0.4,1.21,2.7600000000000002,270.22222222222223,79.37984496124031,251.22465531224657,588.8000000000001
connecticut,1978,1.09,0.38,1.21,2.69,258.3703703703704,75.41085271317829,251.22465531224657,573.8666666666667
connecticut,1977,1.06,0.35,1.23,2.64,251.25925925925927,69.45736434108527,255.3771289537713,563.2
delaware,2018,1.11,0.72,1.6900000000000002,3.52,263.11111111111114,142.88372093023253,350.8840227088403,750.9333333333334
delaware,2017,1.1500000000000001,0.72,1.75,3.62,272.59259259259267,142.88372093023253,363.34144363341443,772.2666666666668
delaware,2016,1.2,0.74,1.8,3.73,284.44444444444446,146.85271317829455,373.7226277372263,795.7333333333333
delaware,2015,1.1900000000000002,0.72,1.75,3.66,282.07407407407413,142.88372093023253,363.34144363341443,780.8000000000001
delaware,2014,1.21,0.72,1.6700000000000002,3.6,286.81481481481484,142.88372093023253,346.7315490673156,768
delaware,2013,1.25,0.72,1.6300000000000001,3.6,296.2962962962963,142.88372093023253,338.4266017842661,768
delaware,2012,1.32,0.7,1.58,3.59,312.8888888888889,138.91472868217053,328.0454176804542,765.8666666666667
delaware,2011,1.34,0.69,1.52,3.55,317.6296296296297,136.93023255813952,315.58799675588,757.3333333333334
delaware,2010,1.36,0.6599999999999999,1.36,3.38,322.3703703703704,130.9767441860465,282.3682076236821,721.0666666666667
delaware,2009,1.32,0.65,1.34,3.3099999999999996,312.8888888888889,128.9922480620155,278.21573398215736,706.1333333333333
delaware,2008,1.35,0.5700000000000001,1.23,3.15,320.00000000000006,113.11627906976746,255.3771289537713,672
delaware,2007,1.3800000000000001,0.59,1.23,3.19,327.11111111111114,117.08527131782944,255.3771289537713,680.5333333333333
delaware,2006,1.41,0.59,1.26,3.2600000000000002,334.22222222222223,117.08527131782944,261.6058394160584,695.4666666666667
delaware,2005,1.42,0.58,1.24,3.25,336.59259259259255,115.10077519379846,257.45336577453367,693.3333333333334
delaware,2004,1.42,0.5700000000000001,1.28,3.27,336.59259259259255,113.11627906976746,265.75831305758317,697.6
delaware,2003,1.3800000000000001,0.5700000000000001,1.1800000000000002,3.12,327.11111111111114,113.11627906976746,244.9959448499595,665.6
delaware,2002,1.3900000000000001,0.52,1.1,3.01,329.4814814814815,103.1937984496124,228.38605028386053,642.1333333333333
delaware,2001,1.3900000000000001,0.49,1.07,2.94,329.4814814814815,97.24031007751937,222.1573398215734,627.2
delaware,2000,1.36,0.48000000000000004,1.05,2.8899999999999997,322.3703703703704,95.25581395348838,218.00486618004868,616.5333333333333
delaware,1999,1.4,0.48000000000000004,1.03,2.9,331.85185185185185,95.25581395348838,213.85239253852396,618.6666666666666
delaware,1998,1.41,0.47000000000000003,1.03,2.9099999999999997,334.22222222222223,93.27131782945737,213.85239253852396,620.8
delaware,1997,1.37,0.46,0.99,2.8099999999999996,324.74074074074076,91.28682170542636,205.54744525547446,599.4666666666666
delaware,1996,1.3900000000000001,0.45,0.9400000000000001,2.7800000000000002,329.4814814814815,89.30232558139535,195.16626115166264,593.0666666666667
delaware,1995,1.3,0.4,0.92,2.62,308.14814814814815,79.37984496124031,191.01378751013792,558.9333333333334
delaware,1994,1.43,0.38,0.9500000000000001,2.7600000000000002,338.962962962963,75.41085271317829,197.242497972425,588.8000000000001
delaware,1993,1.46,0.35,0.9500000000000001,2.7600000000000002,346.0740740740741,69.45736434108527,197.242497972425,588.8000000000001
delaware,1992,1.4,0.36,0.97,2.73,331.85185185185185,71.44186046511626,201.3949716139497,582.4
delaware,1991,1.4,0.35,0.9500000000000001,2.7,331.85185185185185,69.45736434108527,197.242497972425,576.0000000000001
delaware,1990,1.44,0.37,1.1400000000000001,2.9499999999999997,341.3333333333333,73.42635658914728,236.69099756691003,629.3333333333333
delaware,1989,1.43,0.39,1.1500000000000001,2.96,338.962962962963,77.3953488372093,238.76723438767237,631.4666666666667
delaware,1988,1.46,0.41000000000000003,1.21,3.08,346.0740740740741,81.36434108527132,251.22465531224657,657.0666666666667
delaware,1987,1.46,0.43000000000000005,1.23,3.12,346.0740740740741,85.33333333333334,255.3771289537713,665.6
delaware,1986,1.46,0.45,1.25,3.16,346.0740740740741,89.30232558139535,259.529602595296,674.1333333333334
delaware,1985,1.48,0.41000000000000003,1.31,3.2,350.81481481481484,81.36434108527132,271.98702351987026,682.6666666666667
delaware,1984,1.52,0.39,1.29,3.2,360.2962962962963,77.3953488372093,267.8345498783455,682.6666666666667
delaware,1983,1.55,0.35,1.35,3.25,367.40740740740745,69.45736434108527,280.2919708029197,693.3333333333334
delaware,1982,1.54,0.33999999999999997,1.3800000000000001,3.2600000000000002,365.037037037037,67.47286821705426,286.52068126520686,695.4666666666667
delaware,1981,1.52,0.32999999999999996,1.4,3.24,360.2962962962963,65.48837209302324,290.67315490673155,691.2
delaware,1980,1.44,0.29000000000000004,1.37,3.11,341.3333333333333,57.55038759689923,284.4444444444445,663.4666666666667
delaware,1979,1.35,0.26,1.31,2.92,320.00000000000006,51.5968992248062,271.98702351987026,622.9333333333334
delaware,1978,1.31,0.24000000000000002,1.3,2.8499999999999996,310.51851851851853,47.62790697674419,269.91078669910786,608
delaware,1977,1.3,0.23,1.33,2.86,308.14814814814815,45.64341085271318,276.139497161395,610.1333333333333
district of columbia,2018,1.08,1.02,1.6800000000000002,3.77,256.00000000000006,202.41860465116278,348.8077858880779,804.2666666666667
district of columbia,2017,1.1,1.02,1.6800000000000002,3.8,260.74074074074076,202.41860465116278,348.8077858880779,810.6666666666666
district of columbia,2016,1.12,1.02,1.6900000000000002,3.84,265.4814814814815,202.41860465116278,350.8840227088403,819.2
district of columbia,2015,1.1400000000000001,1.02,1.6700000000000002,3.82,270.22222222222223,202.41860465116278,346.7315490673156,814.9333333333333
district of columbia,2014,1.1500000000000001,1,1.6700000000000002,3.82,272.59259259259267,198.44961240310076,346.7315490673156,814.9333333333333
district of columbia,2013,1.1600000000000001,1.01,1.6600000000000001,3.8299999999999996,274.962962962963,200.43410852713177,344.6553122465532,817.0666666666666
district of columbia,2012,1.1800000000000002,1.01,1.6500000000000001,3.8499999999999996,279.70370370370375,200.43410852713177,342.5790754257908,821.3333333333333
district of columbia,2011,1.1900000000000002,1.01,1.62,3.8299999999999996,282.07407407407413,200.43410852713177,336.3503649635037,817.0666666666666
district of columbia,2010,1.22,1,1.61,3.8299999999999996,289.18518518518516,198.44961240310076,334.2741281427413,817.0666666666666
district of columbia,2009,1.26,1,1.62,3.88,298.6666666666667,198.44961240310076,336.3503649635037,827.7333333333333
district of columbia,2008,1.35,1.01,1.6400000000000001,4,320.00000000000006,200.43410852713177,340.50283860502844,853.3333333333334
district of columbia,2007,1.37,1,1.6300000000000001,4,324.74074074074076,198.44961240310076,338.4266017842661,853.3333333333334
district of columbia,2006,1.3800000000000001,0.96,1.6,3.94,327.11111111111114,190.51162790697674,332.19789132197894,840.5333333333333
district of columbia,2005,1.4,0.93,1.56,3.9,331.85185185185185,184.55813953488374,323.89294403892944,832
district of columbia,2004,1.3800000000000001,0.91,1.52,3.8,327.11111111111114,180.5891472868217,315.58799675588,810.6666666666666
district of columbia,2003,1.3800000000000001,0.88,1.51,3.7600000000000002,327.11111111111114,174.63565891472868,313.5117599351176,802.1333333333334
district of columbia,2002,1.36,0.8300000000000001,1.47,3.66,322.3703703703704,164.71317829457365,305.20681265206815,780.8000000000001
district of columbia,2001,1.36,0.7899999999999999,1.46,3.61,322.3703703703704,156.7751937984496,303.13057583130575,770.1333333333333
district of columbia,2000,1.3900000000000001,0.81,1.45,3.65,329.4814814814815,160.74418604651163,301.0543390105434,778.6666666666666
district of columbia,1999,1.3800000000000001,0.7799999999999999,1.36,3.52,327.11111111111114,154.7906976744186,282.3682076236821,750.9333333333334
district of columbia,1998,1.37,0.7799999999999999,1.57,3.73,324.74074074074076,154.7906976744186,325.96918085969185,795.7333333333333
district of columbia,1997,1.42,0.8,1.61,3.8299999999999996,336.59259259259255,158.75968992248062,334.2741281427413,817.0666666666666
district of columbia,1996,1.33,0.8600000000000001,1.47,3.67,315.2592592592593,170.66666666666669,305.20681265206815,782.9333333333334
district of columbia,1995,1.49,0.77,1.52,3.7800000000000002,353.1851851851852,152.80620155038758,315.58799675588,806.4000000000001
district of columbia,1994,1.5,0.74,1.52,3.7600000000000002,355.5555555555556,146.85271317829455,315.58799675588,802.1333333333334
district of columbia,1993,1.51,0.73,1.54,3.7800000000000002,357.9259259259259,144.86821705426354,319.74047039740475,806.4000000000001
district of columbia,1992,1.61,0.7,1.74,4.05,381.6296296296296,138.91472868217053,361.26520681265214,864
district of columbia,1991,1.42,0.61,1.85,3.8899999999999997,336.59259259259255,121.05426356589146,384.1038118410381,829.8666666666667
district of columbia,1990,1.42,0.76,1.96,4.14,336.59259259259255,150.82170542635657,406.9424168694242,883.1999999999999
district of columbia,1989,1.3900000000000001,0.8200000000000001,1.72,3.92,329.4814814814815,162.72868217054264,357.11273317112733,836.2666666666667
district of columbia,1988,1.3800000000000001,0.93,1.9,4.22,327.11111111111114,184.55813953488374,394.48499594484997,900.2666666666667
district of columbia,1987,1.41,0.9500000000000001,2.2600000000000002,4.619999999999999,334.22222222222223,188.52713178294576,469.2295214922953,985.5999999999999
district of columbia,1986,1.45,1,2.09,4.54,343.7037037037037,198.44961240310076,433.93349553933496,968.5333333333334
district of columbia,1985,1.44,1,2.3499999999999996,4.8,341.3333333333333,198.44961240310076,487.91565287915654,1024
district of columbia,1984,1.51,1.07,2.59,5.17,357.9259259259259,212.34108527131784,537.7453365774534,1102.9333333333334
district of columbia,1983,1.51,1.05,2.71,5.2700000000000005,357.9259259259259,208.37209302325581,562.6601784266019,1124.2666666666669
district of columbia,1982,1.46,0.99,2.88,5.33,346.0740740740741,196.46511627906975,597.9562043795621,1137.0666666666668
district of columbia,1981,1.48,1.05,2.8899999999999997,5.42,350.81481481481484,208.37209302325581,600.0324412003243,1156.2666666666667
